Id,Category
5795,3
5796,7
5797,0
5798,0
5799,0
5800,6
5801,5
5802,9
5803,7
5804,3
5805,7
5806,6
5807,3
5808,4
5809,1
5810,3
5811,0
5812,4
5813,7
5814,9
5815,3
5816,3
5817,3
5818,3
5819,9
5820,3
5821,0
5822,1
5823,4
5824,8
5825,1
5826,3
5827,1
5828,9
5829,4
5830,6
5831,9
5832,9
5833,0
5834,9
5835,9
5836,1
5837,9
5838,2
5839,5
5840,4
5841,5
5842,3
5843,1
5844,1
5845,7
5846,4
5847,5
5848,0
5849,1
5850,0
5851,3
5852,7
5853,6
5854,3
5855,6
5856,9
5857,7
5858,6
5859,1
5860,9
5861,6
5862,5
5863,0
5864,1
5865,7
5866,8
5867,0
5868,3
5869,2
5870,3
5871,8
5872,9
5873,7
5874,2
5875,5
5876,1
5877,6
5878,6
5879,4
5880,3
5881,1
5882,7
5883,0
5884,6
5885,2
5886,2
5887,0
5888,3
5889,6
5890,9
5891,1
5892,7
5893,2
5894,4
5895,6
5896,4
5897,4
5898,8
5899,8
5900,6
5901,1
5902,0
5903,8
5904,5
5905,8
5906,9
5907,2
5908,7
5909,9
5910,8
5911,0
5912,6
5913,8
5914,4
5915,0
5916,5
5917,4
5918,2
5919,1
5920,3
5921,3
5922,1
5923,5
5924,0
5925,7
5926,7
5927,7
5928,1
5929,3
5930,4
5931,8
5932,7
5933,4
5934,9
5935,3
5936,7
5937,2
5938,0
5939,8
5940,3
5941,5
5942,6
5943,1
5944,2
5945,9
5946,6
5947,4
5948,1
5949,9
5950,3
5951,8
5952,4
5953,0
5954,4
5955,6
5956,3
5957,4
5958,3
5959,7
5960,8
5961,3
5962,7
5963,4
5964,9
5965,4
5966,8
5967,4
5968,0
5969,2
5970,4
5971,8
5972,3
5973,0
5974,7
5975,2
5976,3
5977,7
5978,2
5979,7
5980,4
5981,7
5982,3
5983,0
5984,2
5985,2
5986,4
5987,9
5988,3
5989,4
5990,9
5991,5
5992,5
5993,9
5994,7
5995,8
5996,2
5997,8
5998,0
5999,3
6000,6
6001,0
6002,7
6003,5
6004,6
6005,7
6006,8
6007,7
6008,1
6009,6
6010,5
6011,3
6012,3
6013,4
6014,8
6015,6
6016,3
6017,5
6018,0
6019,6
6020,0
6021,4
6022,5
6023,8
6024,8
6025,5
6026,2
6027,6
6028,6
6029,0
6030,4
6031,0
6032,8
6033,3
6034,0
6035,7
6036,0
6037,4
6038,1
6039,5
6040,6
6041,0
6042,7
6043,3
6044,0
6045,6
6046,7
6047,1
6048,9
6049,9
6050,1
6051,7
6052,4
6053,4
6054,6
6055,6
6056,2
6057,6
6058,0
6059,3
6060,8
6061,7
6062,2
6063,8
6064,7
6065,6
6066,7
6067,7
6068,7
6069,4
6070,4
6071,3
6072,8
6073,1
6074,1
6075,7
6076,7
6077,6
6078,7
6079,0
6080,2
6081,9
6082,9
6083,1
6084,6
6085,9
6086,8
6087,9
6088,2
6089,5
6090,4
6091,9
6092,3
6093,5
6094,5
6095,7
6096,9
6097,2
6098,7
6099,9
6100,7
6101,1
6102,4
6103,3
6104,7
6105,8
6106,6
6107,6
6108,4
6109,5
6110,4
6111,0
6112,8
6113,5
6114,1
6115,3
6116,8
6117,7
6118,4
6119,8
6120,2
6121,4
6122,6
6123,3
6124,7
6125,4
6126,7
6127,1
6128,6
6129,8
6130,8
6131,9
6132,9
6133,7
6134,1
6135,8
6136,8
6137,3
6138,2
6139,7
6140,1
6141,1
6142,2
6143,8
6144,6
6145,3
6146,4
6147,5
6148,6
6149,6
6150,8
6151,9
6152,4
6153,7
6154,6
6155,4
6156,6
6157,4
6158,4
6159,2
6160,9
6161,7
6162,1
6163,6
6164,0
6165,5
6166,4
6167,7
6168,4
6169,7
6170,8
6171,4
6172,9
6173,3
6174,7
6175,1
6176,3
6177,5
6178,2
6179,1
6180,1
6181,0
6182,3
6183,1
6184,6
6185,2
6186,0
6187,5
6188,7
6189,8
6190,0
6191,5
6192,0
6193,7
6194,9
6195,2
6196,0
6197,9
6198,2
6199,9
6200,2
6201,9
6202,6
6203,4
6204,5
6205,4
6206,7
6207,7
6208,7
6209,7
6210,0
6211,6
6212,2
6213,7
6214,1
6215,6
6216,1
6217,7
6218,3
6219,7
6220,9
6221,7
6222,7
6223,5
6224,2
6225,3
6226,1
6227,2
6228,6
6229,0
6230,9
6231,0
6232,8
6233,6
6234,3
6235,0
6236,3
6237,2
6238,1
6239,5
6240,7
6241,2
6242,7
6243,8
6244,8
6245,7
6246,8
6247,0
6248,3
6249,0
6250,1
6251,7
6252,3
6253,9
6254,1
6255,6
6256,1
6257,7
6258,0
6259,2
6260,8
6261,1
6262,8
6263,1
6264,4
6265,9
6266,2
6267,7
6268,9
6269,7
6270,1
6271,4
6272,1
6273,0
6274,9
6275,7
6276,9
6277,7
6278,2
6279,7
6280,9
6281,7
6282,4
6283,6
6284,0
6285,3
6286,4
6287,4
6288,7
6289,7
6290,9
6291,4
6292,1
6293,8
6294,2
6295,4
6296,0
6297,9
6298,1
6299,7
6300,4
6301,3
6302,6
6303,9
6304,5
6305,7
6306,5
6307,4
6308,6
6309,3
6310,8
6311,0
6312,8
6313,4
6314,2
6315,8
6316,4
6317,5
6318,0
6319,3
6320,5
6321,7
6322,3
6323,5
6324,1
6325,2
6326,1
6327,5
6328,2
6329,8
6330,1
6331,2
6332,7
6333,2
6334,6
6335,5
6336,1
6337,7
6338,1
6339,4
6340,4
6341,9
6342,8
6343,3
6344,2
6345,5
6346,0
6347,2
6348,8
6349,4
6350,2
6351,0
6352,7
6353,0
6354,8
6355,8
6356,5
6357,9
6358,7
6359,1
6360,7
6361,2
6362,2
6363,1
6364,1
6365,4
6366,3
6367,2
6368,9
6369,8
6370,7
6371,3
6372,3
6373,7
6374,4
6375,5
6376,7
6377,0
6378,8
6379,6
6380,7
6381,9
6382,5
6383,9
6384,7
6385,5
6386,2
6387,7
6388,7
6389,7
6390,4
6391,4
6392,9
6393,3
6394,6
6395,7
6396,8
6397,4
6398,7
6399,7
6400,4
6401,7
6402,2
6403,9
6404,4
6405,0
6406,0
6407,2
6408,0
6409,7
6410,1
6411,1
6412,3
6413,9
6414,1
6415,0
6416,0
6417,5
6418,1
6419,9
6420,0
6421,8
6422,6
6423,7
6424,8
6425,2
6426,9
6427,2
6428,8
6429,1
6430,2
6431,7
6432,6
6433,8
6434,5
6435,3
6436,0
6437,8
6438,4
6439,9
6440,5
6441,3
6442,2
6443,0
6444,9
6445,2
6446,7
6447,7
6448,6
6449,8
6450,7
6451,2
6452,8
6453,5
6454,2
6455,9
6456,7
6457,0
6458,7
6459,6
6460,5
6461,5
6462,6
6463,9
6464,7
6465,5
6466,6
6467,0
6468,9
6469,5
6470,7
6471,5
6472,8
6473,8
6474,0
6475,4
6476,3
6477,4
6478,8
6479,0
6480,6
6481,4
6482,1
6483,3
6484,8
6485,3
6486,9
6487,4
6488,4
6489,1
6490,8
6491,1
6492,7
6493,5
6494,9
6495,6
6496,2
6497,3
6498,6
6499,3
6500,8
6501,1
6502,0
6503,6
6504,8
6505,0
6506,0
6507,3
6508,7
6509,5
6510,3
6511,5
6512,6
6513,1
6514,5
6515,1
6516,4
6517,0
6518,3
6519,5
6520,6
6521,2
6522,9
6523,8
6524,4
6525,3
6526,5
6527,0
6528,5
6529,7
6530,1
6531,2
6532,9
6533,4
6534,1
6535,3
6536,3
6537,4
6538,2
6539,7
6540,0
6541,0
6542,0
6543,5
6544,6
6545,2
6546,7
6547,8
6548,9
6549,4
6550,3
6551,1
6552,2
6553,2
6554,4
6555,6
6556,2
6557,7
6558,1
6559,2
6560,3
6561,9
6562,1
6563,9
6564,1
6565,2
6566,2
6567,7
6568,7
6569,3
6570,4
6571,4
6572,1
6573,2
6574,7
6575,4
6576,4
6577,9
6578,8
6579,0
6580,1
6581,9
6582,2
6583,7
6584,1
6585,6
6586,4
6587,8
6588,6
6589,4
6590,2
6591,8
6592,9
6593,9
6594,6
6595,2
6596,4
6597,0
6598,2
6599,1
6600,5
6601,2
6602,6
6603,9
6604,9
6605,3
6606,3
6607,1
6608,6
6609,3
6610,1
6611,4
6612,7
6613,0
6614,9
6615,6
6616,9
6617,1
6618,1
6619,9
6620,4
6621,5
6622,8
6623,1
6624,0
6625,2
6626,8
6627,0
6628,0
6629,1
6630,1
6631,1
6632,3
6633,7
6634,8
6635,8
6636,6
6637,3
6638,7
6639,3
6640,2
6641,4
6642,0
6643,3
6644,0
6645,8
6646,5
6647,5
6648,8
6649,8
6650,6
6651,3
6652,7
6653,0
6654,0
6655,2
6656,4
6657,5
6658,7
6659,8
6660,0
6661,7
6662,5
6663,9
6664,2
6665,6
6666,5
6667,6
6668,4
6669,7
6670,2
6671,7
6672,9
6673,9
6674,7
6675,7
6676,8
6677,6
6678,0
6679,6
6680,6
6681,8
6682,2
6683,2
6684,2
6685,7
6686,7
6687,8
6688,6
6689,8
6690,9
6691,5
6692,0
6693,6
6694,3
6695,3
6696,3
6697,5
6698,2
6699,4
6700,7
6701,2
6702,4
6703,4
6704,5
6705,5
6706,0
6707,2
6708,5
6709,7
6710,1
6711,2
6712,4
6713,6
6714,2
6715,0
6716,7
6717,1
6718,2
6719,9
6720,4
6721,0
6722,5
6723,5
6724,7
6725,6
6726,8
6727,8
6728,4
6729,2
6730,0
6731,4
6732,2
6733,6
6734,8
6735,9
6736,1
6737,1
6738,2
6739,8
6740,7
6741,7
6742,9
6743,1
6744,8
6745,7
6746,4
6747,5
6748,2
6749,2
6750,0
6751,8
6752,8
6753,8
6754,6
6755,0
6756,6
6757,3
6758,2
6759,4
6760,7
6761,9
6762,0
6763,3
6764,4
6765,0
6766,1
6767,0
6768,3
6769,1
6770,3
6771,0
6772,0
6773,4
6774,8
6775,0
6776,8
6777,2
6778,6
6779,6
6780,1
6781,0
6782,6
6783,7
6784,4
6785,0
6786,8
6787,7
6788,8
6789,5
6790,1
6791,8
6792,4
6793,7
6794,3
6795,0
6796,6
6797,7
6798,4
6799,2
6800,2
6801,5
6802,3
6803,1
6804,8
6805,3
6806,7
6807,1
6808,8
6809,3
6810,8
6811,4
6812,2
6813,4
6814,6
6815,1
6816,6
6817,6
6818,2
6819,0
6820,1
6821,2
6822,1
6823,6
6824,4
6825,9
6826,0
6827,5
6828,5
6829,1
6830,5
6831,5
6832,2
6833,8
6834,6
6835,9
6836,9
6837,0
6838,4
6839,6
6840,3
6841,2
6842,7
6843,9
6844,6
6845,8
6846,9
6847,5
6848,7
6849,6
6850,5
6851,5
6852,0
6853,6
6854,6
6855,6
6856,9
6857,7
6858,1
6859,7
6860,6
6861,4
6862,1
6863,6
6864,2
6865,7
6866,9
6867,6
6868,4
6869,2
6870,2
6871,4
6872,1
6873,7
6874,9
6875,3
6876,3
6877,1
6878,9
6879,3
6880,4
6881,0
6882,7
6883,4
6884,9
6885,7
6886,1
6887,8
6888,4
6889,5
6890,5
6891,4
6892,9
6893,1
6894,8
6895,9
6896,7
6897,9
6898,1
6899,0
6900,7
6901,1
6902,7
6903,0
6904,6
6905,8
6906,1
6907,9
6908,1
6909,1
6910,1
6911,1
6912,7
6913,5
6914,5
6915,4
6916,1
6917,9
6918,3
6919,0
6920,7
6921,2
6922,0
6923,2
6924,0
6925,1
6926,5
6927,4
6928,1
6929,2
6930,0
6931,3
6932,1
6933,0
6934,8
6935,9
6936,4
6937,4
6938,9
6939,9
6940,3
6941,8
6942,7
6943,6
6944,6
6945,2
6946,9
6947,1
6948,7
6949,6
6950,1
6951,9
6952,9
6953,4
6954,0
6955,9
6956,6
6957,0
6958,1
6959,2
6960,2
6961,4
6962,6
6963,5
6964,9
6965,5
6966,1
6967,3
6968,2
6969,0
6970,0
6971,7
6972,4
6973,9
6974,0
6975,6
6976,4
6977,2
6978,1
6979,5
6980,7
6981,7
6982,6
6983,7
6984,9
6985,1
6986,9
6987,1
6988,9
6989,2
6990,7
6991,5
6992,1
6993,1
6994,0
6995,6
6996,3
6997,3
6998,9
6999,6
7000,1
7001,3
7002,6
7003,0
7004,6
7005,7
7006,4
7007,9
7008,0
7009,8
7010,4
7011,9
7012,7
7013,0
7014,0
7015,6
7016,9
7017,2
7018,3
7019,2
7020,7
7021,6
7022,1
7023,9
7024,9
7025,1
7026,7
7027,9
7028,1
7029,6
7030,1
7031,4
7032,7
7033,5
7034,5
7035,2
7036,6
7037,4
7038,6
7039,5
7040,8
7041,0
7042,4
7043,9
7044,4
7045,8
7046,6
7047,7
7048,5
7049,6
7050,6
7051,6
7052,4
7053,3
7054,9
7055,6
7056,2
7057,0
7058,1
7059,5
7060,3
7061,9
7062,7
7063,2
7064,9
7065,7
7066,8
7067,6
7068,5
7069,6
7070,4
7071,4
7072,8
7073,4
7074,7
7075,3
7076,9
7077,2
7078,3
7079,8
7080,9
7081,4
7082,4
7083,9
7084,0
7085,2
7086,3
7087,2
7088,9
7089,6
7090,5
7091,8
7092,5
7093,0
7094,9
7095,2
7096,5
7097,2
7098,7
7099,6
7100,0
7101,5
7102,1
7103,6
7104,9
7105,5
7106,3
7107,5
7108,7
7109,4
7110,5
7111,9
7112,4
7113,0
7114,7
7115,3
7116,4
7117,0
7118,2
7119,9
7120,7
7121,8
7122,2
7123,1
7124,8
7125,2
7126,9
7127,4
7128,4
7129,0
7130,1
7131,8
7132,0
7133,1
7134,8
7135,1
7136,0
7137,7
7138,8
7139,2
7140,6
7141,2
7142,8
7143,9
7144,1
7145,6
7146,8
7147,5
7148,1
7149,1
7150,0
7151,2
7152,3
7153,7
7154,0
7155,8
7156,4
7157,6
7158,2
7159,0
7160,8
7161,2
7162,9
7163,1
7164,8
7165,0
7166,1
7167,5
7168,0
7169,6
7170,3
7171,2
7172,7
7173,1
7174,6
7175,9
7176,5
7177,9
7178,2
7179,9
7180,6
7181,1
7182,3
7183,8
7184,5
7185,5
7186,5
7187,6
7188,4
7189,9
7190,2
7191,4
7192,5
7193,2
7194,6
7195,0
7196,3
7197,5
7198,1
7199,9
7200,0
7201,5
7202,9
7203,4
7204,5
7205,6
7206,7
7207,0
7208,3
7209,8
7210,8
7211,7
7212,8
7213,6
7214,5
7215,5
7216,8
7217,1
7218,3
7219,1
7220,3
7221,6
7222,1
7223,1
7224,0
7225,3
7226,4
7227,0
7228,8
7229,4
7230,9
7231,7
7232,4
7233,3
7234,9
7235,1
7236,7
7237,4
7238,3
7239,3
7240,1
7241,3
7242,9
7243,3
7244,4
7245,0
7246,5
7247,0
7248,3
7249,9
7250,0
7251,7
7252,8
7253,2
7254,2
7255,1
7256,7
7257,0
7258,3
7259,3
7260,7
7261,3
7262,0
7263,4
7264,2
7265,1
7266,7
7267,8
7268,0
7269,6
7270,9
7271,5
7272,9
7273,6
7274,4
7275,8
7276,1
7277,1
7278,3
7279,9
7280,7
7281,6
7282,0
7283,6
7284,0
7285,8
7286,4
7287,5
7288,4
7289,9
7290,2
7291,5
7292,0
7293,2
7294,6
7295,1
7296,2
7297,6
7298,4
7299,7
7300,6
7301,3
7302,2
7303,9
7304,1
7305,5
7306,7
7307,4
7308,0
7309,9
7310,9
7311,0
7312,0
7313,8
7314,5
7315,7
7316,1
7317,6
7318,4
7319,2
7320,2
7321,0
7322,3
7323,3
7324,8
7325,4
7326,0
7327,3
7328,5
7329,4
7330,5
7331,7
7332,1
7333,6
7334,6
7335,7
7336,5
7337,4
7338,4
7339,1
7340,8
7341,5
7342,3
7343,3
7344,5
7345,6
7346,4
7347,2
7348,9
7349,2
7350,3
7351,1
7352,4
7353,7
7354,1
7355,1
7356,7
7357,9
7358,7
7359,6
7360,2
7361,1
7362,2
7363,1
7364,3
7365,9
7366,1
7367,9
7368,6
7369,2
7370,9
7371,4
7372,0
7373,7
7374,6
7375,9
7376,2
7377,4
7378,7
7379,4
7380,4
7381,4
7382,6
7383,6
7384,4
7385,9
7386,9
7387,2
7388,8
7389,5
7390,7
7391,7
7392,0
7393,7
7394,1
7395,0
7396,0
7397,3
7398,2
7399,9
7400,5
7401,7
7402,2
7403,4
7404,1
7405,9
7406,4
7407,5
7408,4
7409,1
7410,6
7411,5
7412,3
7413,7
7414,4
7415,5
7416,2
7417,8
7418,1
7419,6
7420,8
7421,9
7422,9
7423,0
7424,6
7425,0
7426,9
7427,8
7428,3
7429,3
7430,7
7431,7
7432,2
7433,0
7434,8
7435,0
7436,5
7437,7
7438,8
7439,4
7440,4
7441,8
7442,2
7443,8
7444,6
7445,9
7446,8
7447,2
7448,5
7449,2
7450,4
7451,3
7452,5
7453,0
7454,6
7455,9
7456,4
7457,8
7458,4
7459,6
7460,4
7461,5
7462,5
7463,7
7464,9
7465,2
7466,7
7467,2
7468,9
7469,0
7470,8
7471,1
7472,8
7473,1
7474,3
7475,5
7476,4
7477,4
7478,0
7479,2
7480,7
7481,0
7482,8
7483,0
7484,1
7485,9
7486,1
7487,9
7488,3
7489,5
7490,5
7491,2
7492,1
7493,9
7494,8
7495,6
7496,3
7497,3
7498,6
7499,9
7500,9
7501,5
7502,4
7503,6
7504,0
7505,3
7506,2
7507,9
7508,0
7509,4
7510,6
7511,9
7512,9
7513,7
7514,1
7515,2
7516,6
7517,0
7518,2
7519,2
7520,2
7521,5
7522,7
7523,8
7524,9
7525,2
7526,3
7527,2
7528,6
7529,2
7530,8
7531,1
7532,8
7533,9
7534,5
7535,4
7536,9
7537,0
7538,3
7539,0
7540,8
7541,7
7542,8
7543,3
7544,3
7545,3
7546,3
7547,9
7548,8
7549,7
7550,6
7551,5
7552,3
7553,4
7554,6
7555,9
7556,3
7557,0
7558,6
7559,4
7560,1
7561,7
7562,5
7563,0
7564,7
7565,1
7566,8
7567,7
7568,3
7569,5
7570,2
7571,7
7572,2
7573,6
7574,4
7575,9
7576,6
7577,3
7578,9
7579,0
7580,2
7581,0
7582,9
7583,9
7584,1
7585,4
7586,2
7587,3
7588,4
7589,9
7590,6
7591,4
7592,0
7593,4
7594,9
7595,9
7596,1
7597,6
7598,9
7599,9
7600,8
7601,9
7602,3
7603,6
7604,9
7605,8
7606,5
7607,0
7608,1
7609,6
7610,1
7611,4
7612,1
7613,6
7614,0
7615,9
7616,5
7617,2
7618,9
7619,0
7620,1
7621,0
7622,6
7623,2
7624,4
7625,5
7626,5
7627,3
7628,3
7629,0
7630,4
7631,5
7632,3
7633,0
7634,4
7635,8
7636,2
7637,5
7638,4
7639,1
7640,2
7641,8
7642,4
7643,3
7644,6
7645,3
7646,2
7647,5
7648,2
7649,0
7650,0
7651,9
7652,8
7653,3
7654,9
7655,6
7656,9
7657,7
7658,4
7659,1
7660,3
7661,0
7662,2
7663,6
7664,8
7665,0
7666,8
7667,0
7668,6
7669,7
7670,4
7671,6
7672,0
7673,7
7674,7
7675,5
7676,1
7677,3
7678,2
7679,4
7680,6
7681,7
7682,1
7683,7
7684,5
7685,0
7686,6
7687,7
7688,3
7689,6
7690,3
7691,5
7692,1
7693,9
7694,1
7695,7
7696,7
7697,6
7698,1
7699,2
7700,2
7701,3
7702,9
7703,5
7704,2
7705,6
7706,8
7707,9
7708,1
7709,2
7710,7
7711,4
7712,5
7713,8
7714,9
7715,5
7716,0
7717,0
7718,7
7719,9
7720,8
7721,5
7722,9
7723,7
7724,9
7725,5
7726,1
7727,4
7728,7
7729,6
7730,9
7731,6
7732,2
7733,8
7734,8
7735,0
7736,2
7737,8
7738,0
7739,9
7740,8
7741,6
7742,6
7743,1
7744,1
7745,2
7746,5
7747,1
7748,5
7749,8
7750,6
7751,1
7752,1
7753,5
7754,8
7755,7
7756,7
7757,6
7758,9
7759,6
7760,1
7761,8
7762,8
7763,9
7764,9
7765,8
7766,3
7767,6
7768,5
7769,2
7770,6
7771,3
7772,7
7773,9
7774,3
7775,9
7776,8
7777,7
7778,9
7779,6
7780,3
7781,5
7782,6
7783,6
7784,7
7785,1
7786,2
7787,7
7788,7
7789,5
7790,0
7791,9
7792,0
7793,9
7794,3
7795,3
7796,6
7797,5
7798,7
7799,5
7800,6
7801,6
7802,6
7803,6
7804,6
7805,5
7806,9
7807,9
7808,1
7809,3
7810,4
7811,3
7812,1
7813,5
7814,6
7815,7
7816,4
7817,5
7818,7
7819,8
7820,9
7821,4
7822,7
7823,6
7824,0
7825,5
7826,7
7827,5
7828,9
7829,5
7830,2
7831,8
7832,5
7833,7
7834,5
7835,7
7836,6
7837,7
7838,7
7839,8
7840,9
7841,9
7842,2
7843,2
7844,9
7845,6
7846,4
7847,4
7848,3
7849,1
7850,7
7851,3
7852,4
7853,1
7854,7
7855,2
7856,5
7857,8
7858,7
7859,4
7860,8
7861,4
7862,6
7863,6
7864,6
7865,6
7866,1
7867,6
7868,9
7869,8
7870,7
7871,6
7872,0
7873,7
7874,3
7875,6
7876,3
7877,2
7878,6
7879,1
7880,7
7881,0
7882,7
7883,6
7884,2
7885,2
7886,3
7887,2
7888,1
7889,7
7890,1
7891,9
7892,0
7893,0
7894,5
7895,4
7896,5
7897,2
7898,5
7899,6
7900,0
7901,1
7902,1
7903,4
7904,7
7905,1
7906,9
7907,1
7908,4
7909,3
7910,4
7911,6
7912,0
7913,6
7914,9
7915,7
7916,1
7917,9
7918,6
7919,1
7920,8
7921,8
7922,9
7923,7
7924,1
7925,3
7926,6
7927,7
7928,0
7929,6
7930,3
7931,7
7932,3
7933,2
7934,7
7935,5
7936,3
7937,6
7938,2
7939,0
7940,6
7941,7
7942,7
7943,5
7944,5
7945,9
7946,6
7947,6
7948,3
7949,1
7950,2
7951,3
7952,0
7953,7
7954,4
7955,4
7956,6
7957,8
7958,0
7959,7
7960,4
7961,8
7962,2
7963,7
7964,4
7965,9
7966,4
7967,2
7968,5
7969,6
7970,1
7971,0
7972,5
7973,9
7974,5
7975,0
7976,9
7977,3
7978,1
7979,0
7980,9
7981,3
7982,3
7983,7
7984,2
7985,1
7986,8
7987,5
7988,8
7989,2
7990,8
7991,1
7992,2
7993,1
7994,1
7995,6
7996,5
7997,3
7998,2
7999,2
8000,7
8001,1
8002,8
8003,2
8004,3
8005,1
8006,9
8007,7
8008,9
8009,6
8010,8
8011,5
8012,4
8013,0
8014,5
8015,2
8016,2
8017,1
8018,4
8019,8
8020,4
8021,1
8022,0
8023,1
8024,8
8025,2
8026,7
8027,9
8028,4
8029,3
8030,9
8031,8
8032,7
8033,6
8034,0
8035,2
8036,6
8037,9
8038,9
8039,7
8040,4
8041,2
8042,7
8043,1
8044,0
8045,3
8046,0
8047,8
8048,5
8049,2
8050,5
8051,6
8052,2
8053,4
8054,6
8055,5
8056,3
8057,0
8058,9
8059,7
8060,4
8061,8
8062,6
8063,3
8064,3
8065,0
8066,8
8067,3
8068,9
8069,5
8070,3
8071,8
8072,3
8073,7
8074,0
8075,6
8076,3
8077,9
8078,3
8079,6
8080,0
8081,7
8082,8
8083,6
8084,5
8085,2
8086,0
8087,5
8088,5
8089,2
8090,1
8091,2
8092,3
8093,0
8094,2
8095,7
8096,5
8097,6
8098,5
8099,4
8100,4
8101,2
8102,9
8103,9
8104,2
8105,2
8106,0
8107,0
8108,6
8109,8
8110,2
8111,8
8112,0
8113,4
8114,3
8115,0
8116,3
8117,6
8118,5
8119,6
8120,3
8121,8
8122,8
8123,4
8124,3
8125,0
8126,3
8127,2
8128,5
8129,0
8130,4
8131,6
8132,5
8133,2
8134,8
8135,3
8136,8
8137,0
8138,1
8139,4
8140,0
8141,9
8142,7
8143,8
8144,3
8145,9
8146,7
8147,9
8148,0
8149,1
8150,1
8151,2
8152,7
8153,4
8154,6
8155,1
8156,5
8157,7
8158,4
8159,4
8160,1
8161,2
8162,8
8163,1
8164,3
8165,7
8166,9
8167,2
8168,3
8169,5
8170,1
8171,3
8172,2
8173,2
8174,3
8175,0
8176,4
8177,1
8178,1
8179,7
8180,2
8181,5
8182,1
8183,6
8184,0
8185,6
8186,8
8187,8
8188,9
8189,6
8190,8
8191,6
8192,2
8193,2
8194,1
8195,1
8196,4
8197,7
8198,4
8199,0
8200,7
8201,4
8202,7
8203,9
8204,1
8205,9
8206,0
8207,3
8208,3
8209,6
8210,0
8211,5
8212,4
8213,2
8214,6
8215,1
8216,2
8217,8
8218,7
8219,9
8220,0
8221,1
8222,8
8223,6
8224,4
8225,4
8226,7
8227,5
8228,9
8229,4
8230,7
8231,0
8232,4
8233,9
8234,7
8235,0
8236,0
8237,7
8238,3
8239,9
8240,8
8241,9
8242,4
8243,0
8244,7
8245,3
8246,4
8247,9
8248,3
8249,0
8250,1
8251,3
8252,7
8253,4
8254,1
8255,1
8256,1
8257,8
8258,8
8259,3
8260,0
8261,2
8262,7
8263,8
8264,7
8265,4
8266,4
8267,7
8268,3
8269,8
8270,2
8271,4
8272,7
8273,4
8274,8
8275,6
8276,1
8277,0
8278,0
8279,7
8280,2
8281,8
8282,6
8283,2
8284,5
8285,1
8286,0
8287,8
8288,7
8289,7
8290,5
8291,9
8292,2
8293,7
8294,5
8295,8
8296,3
8297,1
8298,1
8299,2
8300,7
8301,4
8302,3
8303,8
8304,6
8305,7
8306,3
8307,3
8308,3
8309,9
8310,9
8311,9
8312,3
8313,1
8314,7
8315,8
8316,4
8317,0
8318,5
8319,5
8320,5
8321,7
8322,0
8323,8
8324,4
8325,7
8326,4
8327,3
8328,4
8329,8
8330,3
8331,8
8332,8
8333,1
8334,4
8335,0
8336,9
8337,5
8338,7
8339,9
8340,1
8341,0
8342,5
8343,6
8344,1
8345,6
8346,6
8347,2
8348,5
8349,0
8350,6
8351,0
8352,6
8353,2
8354,0
8355,8
8356,0
8357,8
8358,5
8359,7
8360,4
8361,6
8362,6
8363,4
8364,0
8365,7
8366,1
8367,0
8368,8
8369,7
8370,8
8371,7
8372,8
8373,5
8374,4
8375,8
8376,1
8377,3
8378,3
8379,8
8380,3
8381,4
8382,4
8383,8
8384,0
8385,0
8386,3
8387,8
8388,0
8389,3
8390,1
8391,3
8392,8
8393,4
8394,2
8395,1
8396,2
8397,2
8398,4
8399,2
8400,3
8401,0
8402,6
8403,3
8404,4
8405,1
8406,6
8407,5
8408,2
8409,1
8410,2
8411,5
8412,1
8413,6
8414,0
8415,5
8416,9
8417,4
8418,0
8419,6
8420,9
8421,0
8422,1
8423,9
8424,2
8425,4
8426,5
8427,7
8428,7
8429,1
8430,4
8431,6
8432,4
8433,6
8434,9
8435,2
8436,4
8437,1
8438,9
8439,4
8440,3
8441,5
8442,4
8443,7
8444,9
8445,4
8446,3
8447,1
8448,5
8449,2
8450,4
8451,9
8452,1
8453,0
8454,2
8455,7
8456,8
8457,1
8458,7
8459,6
8460,5
8461,2
8462,9
8463,1
8464,8
8465,0
8466,0
8467,9
8468,6
8469,5
8470,6
8471,6
8472,2
8473,2
8474,8
8475,3
8476,5
8477,2
8478,6
8479,3
8480,1
8481,6
8482,2
8483,6
8484,7
8485,8
8486,1
8487,1
8488,5
8489,6
8490,3
8491,5
8492,2
8493,8
8494,0
8495,5
8496,5
8497,0
8498,5
8499,2
8500,0
8501,1
8502,7
8503,4
8504,4
8505,5
8506,4
8507,9
8508,6
8509,2
8510,7
8511,3
8512,9
8513,4
8514,0
8515,4
8516,2
8517,9
8518,4
8519,1
8520,4
8521,7
8522,0
8523,1
8524,6
8525,0
8526,2
8527,5
8528,8
8529,7
8530,2
8531,0
8532,3
8533,1
8534,6
8535,3
8536,4
8537,2
8538,0
8539,5
8540,9
8541,3
8542,5
8543,8
8544,7
8545,2
8546,1
8547,8
8548,8
8549,6
8550,7
8551,0
8552,4
8553,3
8554,9
8555,7
8556,9
8557,8
8558,0
8559,6
8560,5
8561,8
8562,8
8563,9
8564,9
8565,5
8566,8
8567,7
8568,4
8569,1
8570,7
8571,9
8572,2
8573,4
8574,4
8575,6
8576,1
8577,5
8578,5
8579,2
8580,7
8581,1
8582,6
8583,4
8584,8
8585,2
8586,7
8587,9
8588,9
8589,8
8590,5
8591,6
8592,7
